state_po,county,2000vs2016,2000vs2004,2000vs2008,2000vs2012,2004vs2008,2004vs2012,2004vs2016,2008vs2012,2008vs2016,20012vs2016
TX,Live Oak,0.204657036,0.074427477,0.062110065,0.115327051,-0.012317412,0.040899574,0.130229559,0.053216986,0.142546971,0.089329985
TX,Llano,0.138419732,0.039895661,0.041204459,0.124286315,0.001308798,0.084390654,0.098524071,0.083081856,0.097215273,0.014133417
TX,Loving,0.221794871,0.053525641,0.087228173,0.094150641,0.033702532,0.040625,0.16826923,0.006922468,0.134566698,0.12764423
TX,Lubbock,-0.114456518,0.01718717,-0.127251382,-0.086543047,-0.144438552,-0.103730217,-0.131643688,0.040708335,0.012794864,-0.027913471
TX,Lynn,0.115484876,0.11281547,-0.053643931,0.022808505,-0.166459401,-0.090006965,0.002669406,0.076452436,0.169128807,0.092676371
TX,McCulloch,0.225315537,0.092380668,0.068185956,0.187019712,-0.024194712,0.094639044,0.132934869,0.118833756,0.157129581,0.038295825
TX,McLennan,-0.029849036,0.021694317,-0.058861878,3.24E-05,-0.080556195,-0.021661906,-0.051543353,0.058894289,0.029012842,-0.029881447
TX,McMullen,0.189568202,0.019483352,-0.141022215,0.083566936,-0.160505567,0.064083584,0.17008485,0.224589151,0.330590417,0.106001266
TX,Madison,0.274484144,0.089228757,0.126918296,0.210260649,0.037689539,0.121031892,0.185255387,0.083342353,0.147565848,0.064223495
TX,Marion,0.381393234,0.080522178,0.16949162,0.241534537,0.088969442,0.161012359,0.300871056,0.072042917,0.211901614,0.139858697
TX,Martin,0.107843948,0.111515193,0.059864743,0.122697758,-0.05165045,0.011182565,-0.003671245,0.062833015,0.047979205,-0.01485381
TX,Mason,0.113804598,0.030193999,-0.048623258,0.082978121,-0.078817257,0.052784122,0.083610599,0.131601379,0.162427856,0.030826477
TX,Matagorda,0.167182969,0.068814662,0.042587475,0.102824272,-0.026227187,0.03400961,0.098368307,0.060236797,0.124595494,0.064358697
TX,Maverick,-0.248892855,0.117377501,-0.261227325,-0.271491002,-0.378604826,-0.388868503,-0.366270356,-0.010263677,0.01233447,0.022598147
TX,Medina,0.07742402,0.054595351,-0.015735305,0.037618084,-0.070330656,-0.016977267,0.022828669,0.053353389,0.093159325,0.039805936
TX,Menard,0.3,0.078734764,0.098515608,0.270749902,0.019780844,0.192015138,0.221265236,0.172234294,0.201484392,0.029250098
TX,Midland,-0.055832225,0.034040396,-0.0308067,0.011036128,-0.064847096,-0.023004268,-0.089872621,0.041842828,-0.025025525,-0.066868353
TX,Milam,0.343374801,0.055746538,0.105589321,0.191254296,0.049842783,0.135507758,0.287628263,0.085664975,0.23778548,0.152120505
TX,Mills,0.246540761,0.103399222,0.108155149,0.214044296,0.004755927,0.110645074,0.143141539,0.105889147,0.138385612,0.032496465
TX,Mitchell,0.310978638,0.159270578,0.167169431,0.187522897,0.007898853,0.028252319,0.15170806,0.020353466,0.143809207,0.123455741
TX,Montague,0.404183181,0.13429565,0.216986967,0.333274693,0.082691317,0.198979043,0.269887531,0.116287726,0.187196214,0.070908488
TX,Montgomery,-0.029043601,0.027795227,-0.012641474,0.067209493,-0.040436701,0.039414266,-0.056838828,0.079850967,-0.016402127,-0.096253094
TX,Moore,-0.052690149,0.04069485,-0.01652359,0.00506529,-0.05721844,-0.03562956,-0.093384999,0.02158888,-0.036166559,-0.057755439
TX,Morris,0.421530549,0.087322454,0.225311324,0.282503212,0.13798887,0.195180758,0.334208095,0.057191888,0.196219225,0.139027337
TX,Motley,0.238462123,0.042534296,0.149170836,0.18817757,0.10663654,0.145643274,0.195927827,0.039006734,0.089291287,0.050284553
TX,Nacogdoches,-0.000250567,-0.024103495,-0.075467451,0.010633343,-0.051363956,0.034736838,0.023852928,0.086100794,0.075216884,-0.01088391
TX,Navarro,0.270931697,0.124870144,0.116068019,0.20746488,-0.008802125,0.082594736,0.146061553,0.091396861,0.154863678,0.063466817
TX,Newton,0.581987973,0.129365397,0.33827541,0.430923868,0.208910013,0.301558471,0.452622576,0.092648458,0.243712563,0.151064105
TX,Nolan,0.244042299,0.136951131,0.112498149,0.176170543,-0.024452982,0.039219412,0.107091168,0.063672394,0.13154415,0.067871756
TX,Nueces,-0.031803584,0.095871169,-0.002576244,-0.013587192,-0.098447413,-0.109458361,-0.127674753,-0.011010948,-0.02922734,-0.018216392
TX,Ochiltree,-0.038273381,0.018312964,0.016437652,0.001505201,-0.001875312,-0.016807763,-0.056586345,-0.014932451,-0.054711033,-0.039778582
TX,Oldham,0.102459687,0.029513458,0.060939782,0.115501497,0.031426324,0.085988039,0.072946229,0.054561715,0.041519905,-0.01304181
TX,Orange,0.434680831,0.092912677,0.288052732,0.359445515,0.195140055,0.266532838,0.341768154,0.071392783,0.146628099,0.075235316
TX,Palo Pinto,0.374134794,0.165319113,0.215623005,0.331659771,0.050303892,0.166340658,0.208815681,0.116036766,0.158511789,0.042475023
TX,Panola,0.30795305,0.079368225,0.162389241,0.234349504,0.083021016,0.154981279,0.228584825,0.071960263,0.145563809,0.073603546
TX,Parker,0.226449294,0.112754393,0.107428501,0.213519001,-0.005325892,0.100764608,0.113694901,0.1060905,0.119020793,0.012930293
TX,Parmer,-0.08592987,0.050375524,-0.059837334,-0.085550077,-0.110212858,-0.135925601,-0.136305394,-0.025712743,-0.026092536,-0.000379793
TX,Pecos,-0.051412716,0.164921754,-0.019437695,-0.047884049,-0.184359449,-0.212805803,-0.21633447,-0.028446354,-0.031975021,-0.003528667
TX,Polk,0.297202135,0.070529153,0.115932432,0.225102531,0.045403279,0.154573378,0.226672982,0.109170099,0.181269703,0.072099604
TX,Potter,0.008567403,0.06947579,-0.015427792,0.036498536,-0.084903582,-0.032977254,-0.060908387,0.051926328,0.023995195,-0.027931133
TX,Presidio,-0.111194456,0.018921141,-0.180421172,-0.17433654,-0.199342313,-0.193257681,-0.130115597,0.006084632,0.069226716,0.063142084
TX,Rains,0.463262409,0.174860877,0.248053842,0.368875107,0.073192965,0.19401423,0.288401532,0.120821265,0.215208567,0.094387302
TX,Randall,0.007061271,0.033226685,-0.012556066,0.042408174,-0.045782751,0.009181489,-0.026165414,0.05496424,0.019617337,-0.035346903
TX,Reagan,0.060115291,0.135973342,0.062167427,0.075029892,-0.073805915,-0.06094345,-0.075858051,0.012862465,-0.002052136,-0.014914601
TX,Real,0.109223098,0.044168826,-0.0269487,0.06770872,-0.071117526,0.023539894,0.065054272,0.09465742,0.136171798,0.041514378
TX,Red River,0.399281245,0.094722711,0.241650617,0.268578138,0.146927906,0.173855427,0.304558534,0.026927521,0.157630628,0.130703107
TX,Reeves,0.112596989,0.240737508,0.136278323,0.026280152,-0.104459185,-0.214457356,-0.128140519,-0.109998171,-0.023681334,0.086316837
TX,Refugio,0.082064236,0.095697556,-0.0429018,0.06046307,-0.138599356,-0.035234486,-0.01363332,0.10336487,0.124966036,0.021601166
TX,Roberts,0.181149842,0.089942984,0.113101392,0.127701763,0.023158408,0.037758779,0.091206858,0.014600371,0.06804845,0.053448079
TX,Robertson,0.393725806,0.162981702,0.237820745,0.265785843,0.074839043,0.102804141,0.230744104,0.027965098,0.155905061,0.127939963
TX,Rockwall,-0.097355998,0.010686733,-0.106070121,-0.035522801,-0.116756854,-0.046209534,-0.108042731,0.07054732,0.008714123,-0.061833197
TX,Runnels,0.232635375,0.097426336,0.113198539,0.197823314,0.015772203,0.100396978,0.135209039,0.084624775,0.119436836,0.034812061
TX,Rusk,0.158419534,0.05585396,0.055695473,0.103761812,-0.000158487,0.047907852,0.102565574,0.048066339,0.102724061,0.054657722
TX,Sabine,0.507372004,0.138053407,0.328001557,0.417619653,0.18994815,0.279566246,0.369318597,0.089618096,0.179370447,0.089752351
TX,San Augustine,0.353536384,0.067887994,0.146797707,0.219649655,0.078909713,0.151761661,0.28564839,0.072851948,0.206738677,0.133886729
TX,San Jacinto,0.364735903,0.115649213,0.165501028,0.271059798,0.049851815,0.155410585,0.24908669,0.10555877,0.199234875,0.093676105
TX,San Patricio,0.090676975,0.120275643,0.018370867,0.059096091,-0.101904776,-0.061179552,-0.029598668,0.040725224,0.072306108,0.031580884
TX,San Saba,0.274909568,0.101574481,0.131855746,0.240387026,0.030281265,0.138812545,0.173335087,0.10853128,0.143053822,0.034522542
TX,Schleicher,0.16282069,0.110684533,0.079371493,0.14051156,-0.03131304,0.029827027,0.052136157,0.061140067,0.083449197,0.02230913
TX,Scurry,0.156913821,0.106887571,0.058932026,0.115367515,-0.047955545,0.008479944,0.05002625,0.056435489,0.097981795,0.041546306
TX,Shackelford,0.252342182,0.100739036,0.119552987,0.202108323,0.018813951,0.101369287,0.151603146,0.082555336,0.132789195,0.050233859
TX,Shelby,0.322895368,0.086646849,0.168996376,0.217107651,0.082349527,0.130460802,0.236248519,0.048111275,0.153898992,0.105787717
TX,Sherman,0.026119983,0.033046772,0.007849039,0.023881,-0.025197733,-0.009165772,-0.006926789,0.016031961,0.018270944,0.002238983
TX,Smith,-0.010773292,0.010814828,-0.047461468,0.007791389,-0.058276296,-0.003023439,-0.02158812,0.055252857,0.036688176,-0.018564681
TX,Somervell,0.215045123,0.057797966,0.062745325,0.169399424,0.004947359,0.111601458,0.157247157,0.106654099,0.152299798,0.045645699
TX,Starr,-0.059019381,0.067664581,-0.149836833,-0.190462973,-0.217501414,-0.258127554,-0.126683962,-0.04062614,0.090817452,0.131443592
TX,Stephens,0.285647838,0.106332002,0.145703153,0.217953739,0.039371151,0.111621737,0.179315836,0.072250586,0.139944685,0.067694099
TX,Sterling,0.167943195,0.180334827,0.094589393,0.277625897,-0.085745434,0.09729107,-0.012391632,0.183036504,0.073353802,-0.109682702
TX,Stonewall,0.34632806,0.078301001,0.179837041,0.261258054,0.10153604,0.182957053,0.268027059,0.081421013,0.166491019,0.085070006
TX,Sutton,0.151771957,0.228226866,0.125676922,0.111285793,-0.102549944,-0.116941073,-0.076454909,-0.014391129,0.026095035,0.040486164
TX,Swisher,0.246269006,0.103852987,0.040916178,0.171729723,-0.062936809,0.067876736,0.142416019,0.130813545,0.205352828,0.074539283
TX,Tarrant,-0.153499647,0.014267116,-0.122555804,-0.082654102,-0.13682292,-0.096921218,-0.167766763,0.039901702,-0.030943843,-0.070845545
TX,Taylor,0.013514895,0.059241422,-0.036833592,0.042467419,-0.096075014,-0.016774003,-0.045726527,0.079301011,0.050348487,-0.028952524
TX,Terrell,0.287585079,0.263118371,0.213654706,0.263199048,-0.049463665,8.07E-05,0.024466708,0.049544342,0.073930373,0.024386031
TX,Terry,0.063995524,0.152981848,-0.094031971,-0.028484162,-0.247013819,-0.18146601,-0.088986324,0.065547809,0.158027495,0.092479686
TX,Throckmorton,0.329634181,0.07476543,0.151318885,0.275630856,0.076553455,0.200865426,0.254868751,0.124311971,0.178315296,0.054003325
TX,Titus,0.170325231,0.039502063,0.06662642,0.142855367,0.027124357,0.103353304,0.130823168,0.076228947,0.103698811,0.027469864
TX,Tom Green,0.030077737,0.066495672,-0.029078785,0.032815003,-0.095574457,-0.033680669,-0.036417935,0.061893788,0.059156522,-0.002737266
TX,Travis,-0.438410663,-0.192297679,-0.346415571,-0.291478066,-0.154117892,-0.099180387,-0.246112984,0.054937505,-0.091995092,-0.146932597
TX,Trinity,0.419127739,0.107121424,0.177548502,0.289269546,0.070427078,0.182148122,0.312006315,0.111721044,0.241579237,0.129858193
TX,Tyler,0.465346709,0.102499518,0.234384614,0.348908043,0.131885096,0.246408525,0.362847191,0.114523429,0.230962095,0.116438666
TX,Upshur,0.343033804,0.08030512,0.156878919,0.264207682,0.076573799,0.183902562,0.262728684,0.107328763,0.186154885,0.078826122
TX,Upton,-0.027187354,0.125936733,-0.052843552,-0.085527826,-0.178780285,-0.211464559,-0.153124087,-0.032684274,0.025656198,0.058340472
TX,Uvalde,-0.06053981,0.04955591,-0.115595533,-0.085065548,-0.165151443,-0.134621458,-0.11009572,0.030529985,0.055055723,0.024525738
TX,Val Verde,-0.180580207,0.085744101,-0.197652047,-0.155511702,-0.283396148,-0.241255803,-0.266324308,0.042140345,0.01707184,-0.025068505
TX,Van Zandt,0.317063169,0.1124104,0.151604572,0.266473476,0.039194172,0.154063076,0.204652769,0.114868904,0.165458597,0.050589693
TX,Victoria,0.011558613,0.029105922,-0.051511102,-0.009719314,-0.080617024,-0.038825236,-0.017547309,0.041791788,0.063069715,0.021277927
TX,Walker,0.055617085,0.034148022,-0.063517586,0.027586034,-0.097665608,-0.006561988,0.021469063,0.09110362,0.119134671,0.028031051
TX,Waller,0.22603107,0.051568055,0.012762211,0.112733804,-0.038805844,0.061165749,0.174463015,0.099971593,0.213268859,0.113297266
TX,Ward,0.182154859,0.188951302,0.160946838,0.14006219,-0.028004464,-0.048889112,-0.006796443,-0.020884648,0.021208021,0.042092669
TX,Washington,0.031684597,-0.003128563,-0.051153833,0.040910889,-0.04802527,0.044039452,0.03481316,0.092064722,0.08283843,-0.009226292
TX,Webb,-0.356180757,0.01776572,-0.274504072,-0.38022498,-0.292269792,-0.3979907,-0.373946477,-0.105720908,-0.081676685,0.024044223
TX,Wharton,0.131832754,0.057258791,0.042291064,0.122093053,-0.014967727,0.064834262,0.074573963,0.079801989,0.08954169,0.009739701
TX,Wheeler,0.315251095,0.137623954,0.208825714,0.267845341,0.07120176,0.130221387,0.177627141,0.059019627,0.106425381,0.047405754
TX,Wichita,0.174187655,0.110902331,0.067873131,0.149603232,-0.0430292,0.038700901,0.063285324,0.081730101,0.106314524,0.024584423
TX,Wilbarger,0.184839837,0.09182433,0.073514079,0.109405724,-0.018310251,0.017581394,0.093015507,0.035891645,0.111325758,0.075434113
TX,Willacy,-0.085708364,0.176495376,-0.116028068,-0.148980134,-0.292523444,-0.32547551,-0.26220374,-0.032952066,0.030319704,0.06327177
TX,Williamson,-0.303752106,-0.087472182,-0.270542144,-0.185622332,-0.183069962,-0.09815015,-0.216279924,0.084919812,-0.033209962,-0.118129774
TX,Wilson,0.173635294,0.102263464,0.038406605,0.129710899,-0.063856859,0.027447435,0.07137183,0.091304294,0.135228689,0.043924395
TX,Winkler,0.077584858,0.159491757,0.071314187,0.082873013,-0.08817757,-0.076618744,-0.081906899,0.011558826,0.006270671,-0.005288155
TX,Wise,0.305309967,0.127644491,0.166043221,0.28293533,0.03839873,0.155290839,0.177665476,0.116892109,0.139266746,0.022374637
TX,Wood,0.271748773,0.09346684,0.116336108,0.216280909,0.022869268,0.122814069,0.178281933,0.099944801,0.155412665,0.055467864
TX,Yoakum,0.035472737,0.148926145,0.066281068,0.045895355,-0.082645077,-0.10303079,-0.113453408,-0.020385713,-0.030808331,-0.010422618
TX,Young,0.285684226,0.131731425,0.177897524,0.258134609,0.046166099,0.126403184,0.153952801,0.080237085,0.107786702,0.027549617
TX,Zapata,-0.067239598,0.112091699,-0.094046567,-0.169987272,-0.206138266,-0.282078971,-0.179331297,-0.075940705,0.026806969,0.102747674
TX,Zavala,-0.02186398,0.051268129,-0.13809524,-0.125623834,-0.189363369,-0.176891963,-0.073132109,0.012471406,0.11623126,0.103759854
UT,Beaver,0.138091445,0.107631791,0.048265321,0.220279196,-0.05936647,0.112647405,0.030459654,0.172013875,0.089826124,-0.082187751
UT,Box Elder,-0.124545897,0.106730021,-0.003323234,0.150280662,-0.110053255,0.043550641,-0.231275918,0.153603896,-0.121222663,-0.274826559
UT,Cache,-0.353632397,0.031100855,-0.170441983,0.054751752,-0.201542838,0.023650897,-0.384733252,0.225193735,-0.183190414,-0.408384149
UT,Carbon,0.38513775,0.118121572,0.017811153,0.309713185,-0.100310419,0.191591613,0.267016178,0.291902032,0.367326597,0.075424565
UT,Daggett,0.046209807,0.055435008,-0.111523054,0.110344828,-0.166958062,0.05490982,-0.009225201,0.221867882,0.157732861,-0.064135021
UT,Davis,-0.276619312,0.079318015,-0.095669003,0.101009898,-0.174987018,0.021691883,-0.355937327,0.196678901,-0.180950309,-0.37762921
UT,Duchesne,0.096020981,0.095277393,0.032344851,0.176778394,-0.062932542,0.081501001,0.000743588,0.144433543,0.06367613,-0.080757413
UT,Emery,0.190401358,0.111057029,0.0166417,0.201506569,-0.094415329,0.09044954,0.079344329,0.184864869,0.173759658,-0.011105211
UT,Garfield,-0.250605247,-0.050373507,-0.178581953,-0.08458666,-0.128208446,-0.034213153,-0.20023174,0.093995293,-0.072023294,-0.166018587
UT,Grand,-0.180420872,-0.118423816,-0.231804503,-0.115628673,-0.113380687,0.002795143,-0.061997056,0.11617583,0.051383631,-0.064792199
UT,Iron,-0.144306832,0.02250141,-0.097475905,0.061239597,-0.119977315,0.038738187,-0.166808242,0.158715502,-0.046830927,-0.205546429
UT,Juab,0.066854696,0.103421219,0.032928258,0.250402458,-0.070492961,0.146981239,-0.036566523,0.2174742,0.033926438,-0.183547762
UT,Kane,-0.23150236,-0.063884343,-0.236379531,-0.138869849,-0.172495188,-0.074985506,-0.167618017,0.097509682,0.004877171,-0.092632511
UT,Millard,-0.00638392,0.048518883,-0.049635188,0.144689332,-0.098154071,0.096170449,-0.054902803,0.19432452,0.043251268,-0.151073252
UT,Morgan,-0.099759947,0.13387794,0.027487979,0.204616601,-0.106389961,0.070738661,-0.233637887,0.177128622,-0.127247926,-0.304376548
UT,Piute,0.162996685,0.045342737,-0.012194379,0.165433194,-0.057537116,0.120090457,0.117653948,0.177627573,0.175191064,-0.002436509
UT,Rich,-0.021845827,0.137259173,0.026229115,0.179483372,-0.111030058,0.042224199,-0.159105,0.153254257,-0.048074942,-0.201329199
UT,Salt Lake,-0.298614272,0.011976698,-0.209137046,-0.004907365,-0.221113744,-0.016884063,-0.31059097,0.204229681,-0.089477226,-0.293706907
UT,San Juan,-0.075426709,0.029021667,-0.140905677,-0.009947447,-0.169927344,-0.038969114,-0.104448376,0.13095823,0.065478968,-0.065479262
UT,Sanpete,-0.062929199,0.068480696,-0.041251199,0.162761946,-0.109731895,0.09428125,-0.131409895,0.204013145,-0.021678,-0.225691145
UT,Sevier,0.031995552,0.076440216,-0.037700585,0.135184885,-0.114140801,0.058744669,-0.044444664,0.17288547,0.069696137,-0.103189333
UT,Summit,-0.282857593,-0.066649146,-0.282530996,-0.082847924,-0.21588185,-0.016198778,-0.216208447,0.199683072,-0.000326597,-0.200009669
UT,Tooele,-0.002801105,0.178169354,-0.00687716,0.200924788,-0.185046514,0.022755434,-0.180970459,0.207801948,0.004076055,-0.203725893
UT,Uintah,0.052177373,0.091675879,0.050862523,0.176950199,-0.040813356,0.08527432,-0.039498506,0.126087676,0.00131485,-0.124772826
UT,Utah,-0.314832884,0.063213869,-0.091173639,0.105625799,-0.154387508,0.04241193,-0.378046753,0.196799438,-0.223659245,-0.420458683
UT,Wasatch,-0.161048254,0.072892687,-0.115360212,0.111591669,-0.188252899,0.038698982,-0.233940941,0.226951881,-0.045688042,-0.272639923
UT,Washington,-0.094337439,0.022212706,-0.081879639,0.056585387,-0.104092345,0.034372681,-0.116550145,0.138465026,-0.0124578,-0.150922826
UT,Wayne,-0.123969036,-0.037325931,-0.152635046,0.04556726,-0.115309115,0.082893191,-0.086643105,0.198202306,0.02866601,-0.169536296
UT,Weber,-0.107497744,0.122469771,-0.033143254,0.144303353,-0.155613025,0.021833582,-0.229967515,0.177446607,-0.07435449,-0.251801097
VT,Addison,-0.197387552,-0.105275586,-0.277883783,-0.280069231,-0.172608197,-0.174793645,-0.092111966,-0.002185448,0.080496231,0.082681679
VT,Bennington,-0.109664917,-0.08285395,-0.235836778,-0.232947997,-0.152982828,-0.150094047,-0.026810967,0.002888781,0.126171861,0.12328308
VT,Caledonia,-0.129749248,-0.089020055,-0.297778497,-0.292240722,-0.208758442,-0.203220667,-0.040729193,0.005537775,0.168029249,0.162491474
VT,Chittenden,-0.252893838,-0.114122288,-0.266693569,-0.234645531,-0.152571281,-0.120523243,-0.13877155,0.032048038,0.013799731,-0.018248307
VT,Essex,0.016080789,-0.04316264,-0.29520694,-0.284439241,-0.2520443,-0.241276601,0.059243429,0.010767699,0.311287729,0.30052003
VT,Franklin,0.030323195,-0.025134265,-0.189883197,-0.175610427,-0.164748932,-0.150476162,0.05545746,0.01427277,0.220206392,0.205933622
VT,Grand Isle,-0.069348817,-0.042337221,-0.203693516,-0.181782952,-0.161356295,-0.139445731,-0.027011596,0.021910564,0.134344699,0.112434135
VT,Lamoille,-0.179167823,-0.168669927,-0.317708963,-0.31101982,-0.149039036,-0.142349893,-0.010497896,0.006689143,0.13854114,0.131851997
